#{"t_start": 1743683177.9754236, "env_id": "None"}
r,l,t
37.9,20,200.876801
33.5,20,200.921666
31.3,20,200.95387
32.7,20,200.99194
33.1,20,201.036908
27.7,20,201.075014
37.3,20,201.107925
37.9,20,201.137185
35.5,20,201.161786
31.7,20,201.191759
33.7,20,201.231951
36.5,20,201.263223
29.3,20,201.28684
35.7,20,201.318239
35.1,20,201.341978
37.7,20,201.37372
29.1,20,201.414426
31.5,20,201.454058
28.7,20,201.489527
33.5,20,201.527238
34.5,20,201.551764
31.7,20,201.581774
38.1,20,201.641743
33.1,20,201.673815
30.5,20,201.702032
36.1,20,201.736393
36.3,20,201.759474
31.5,20,201.794004
35.1,20,201.818339
34.1,20,201.842554
32.5,20,201.871799
38.3,20,201.908813
33.3,20,201.941995
35.9,20,201.987979
32.3,20,202.024204
33.5,20,202.059098
36.3,20,202.080525
34.3,20,202.101869
35.5,20,202.132701
36.3,20,202.153747
38.1,20,202.177095
37.3,20,202.197762
34.5,20,202.221751
32.3,20,202.241887
34.5,20,202.269462
35.9,20,202.291852
31.7,20,202.311009
36.7,20,202.33198
32.7,20,202.354317
31.9,20,202.376417
28.1,20,202.396051
31.9,20,202.42397
37.7,20,202.455795
28.7,20,202.489755
31.3,20,202.517936
33.3,20,202.550375
38.1,20,202.576418
36.9,20,202.602017
36.9,20,202.623132
32.3,20,202.643955
37.3,20,202.66861
27.9,20,202.69393
33.9,20,202.726358
28.5,20,202.751644
34.1,20,202.783692
36.7,20,202.814914
28.1,20,202.841278
32.9,20,202.875931
36.1,20,202.906823
38.3,20,202.946126
33.5,20,202.98487
33.7,20,203.02657
32.9,20,203.092211
29.1,20,203.119502
29.7,20,203.144056
28.3,20,203.170513
35.5,20,203.197343
29.5,20,203.235759
38.3,20,203.268654
35.1,20,203.299266
32.5,20,203.321879
35.7,20,203.349488
35.9,20,203.375086
35.7,20,203.402123
36.7,20,203.431766
37.5,20,203.470985
36.3,20,203.513939
37.3,20,203.547477
31.9,20,203.581707
27.5,20,203.607856
37.9,20,203.634966
35.1,20,203.660402
32.5,20,203.69
36.5,20,203.716925
37.7,20,203.740146
36.1,20,203.761819
34.3,20,203.78583
37.3,20,203.810268
37.7,20,203.831655
35.5,20,203.860818
35.5,20,203.885641
33.7,20,203.913978
35.7,20,203.94371
37.5,20,203.975521
38.5,20,204.009813
37.3,20,204.041583
27.9,20,204.078035
36.5,20,204.108917
32.9,20,204.133619
32.1,20,204.153747
36.9,20,204.182088
33.1,20,204.207991
36.5,20,204.236074
36.5,20,204.266943
33.7,20,204.287605
28.3,20,204.309818
36.9,20,204.341588
29.5,20,204.370523
35.7,20,204.391634
32.9,20,204.423902
34.1,20,204.447065
35.9,20,204.484092
36.7,20,204.551955
31.1,20,204.585699
35.5,20,204.619102
36.5,20,204.648303
38.3,20,204.672188
29.7,20,204.695369
32.5,20,204.719236
31.5,20,204.746118
35.1,20,204.769853
33.7,20,204.796077
32.3,20,204.817487
35.3,20,204.841919
36.9,20,204.867066
34.1,20,204.88189
38.5,20,204.916407
37.1,20,204.945312
37.3,20,204.97199
38.5,20,205.00858
35.3,20,205.041743
36.9,20,205.084338
36.5,20,205.143569
31.3,20,205.176933
35.5,20,205.210331
31.5,20,205.241599
37.1,20,205.278037
37.5,20,205.316774
28.9,20,205.349541
36.7,20,205.386073
37.1,20,205.41389
37.5,20,205.441859
35.1,20,205.476837
33.5,20,205.521043
37.5,20,205.551709
33.5,20,205.586538
35.5,20,205.619875
36.1,20,205.651627
36.7,20,205.687538
35.5,20,205.713944
33.3,20,205.742995
36.9,20,205.775824
36.1,20,205.801649
32.9,20,205.824309
33.9,20,205.848398
35.1,20,205.877947
33.7,20,205.905186
33.7,20,205.928019
32.5,20,205.955384
29.9,20,205.982115
38.3,20,206.015939
31.5,20,206.049438
37.1,20,206.118327
38.3,20,206.15771
35.1,20,206.189039
38.5,20,206.216152
32.5,20,206.243878
29.3,20,206.270896
33.5,20,206.30007
31.9,20,206.321835
33.1,20,206.348778
36.5,20,206.376
33.9,20,206.401613
36.1,20,206.427268
33.7,20,206.452
29.1,20,206.482023
35.5,20,206.507454
36.9,20,206.54361
31.7,20,206.575873
35.7,20,206.613834
36.3,20,206.64586
35.9,20,206.680947
37.5,20,206.70163
36.9,20,206.731555
36.3,20,206.759761
33.1,20,206.793513
38.3,20,206.819143
28.7,20,206.843771
37.1,20,206.870769
36.7,20,206.891904
36.7,20,206.920362
32.5,20,206.948949
37.1,20,206.983471
32.3,20,207.007593
37.7,20,207.042789
36.5,20,207.078864
31.9,20,207.11531
37.7,20,207.145026
28.9,20,207.178537
35.1,20,207.201865
37.9,20,207.239594
35.9,20,207.263166
32.3,20,207.284809
37.5,20,207.312881
33.3,20,207.336447
31.7,20,207.357933
38.3,20,207.389392
32.3,20,207.417232
32.7,20,207.441018
33.5,20,207.463693
37.9,20,207.48598
37.7,20,207.509821
36.3,20,207.581872
33.3,20,207.617367
35.5,20,207.648004
33.5,20,207.693647
32.1,20,207.72626
34.5,20,207.755977
36.9,20,207.779255
31.3,20,207.811967
37.5,20,207.83789
36.1,20,207.867612
35.1,20,207.897072
36.5,20,207.919702
31.7,20,207.931758
36.5,20,207.964987
33.1,20,207.995168
35.9,20,208.021793
31.3,20,208.05124
36.9,20,208.083816
35.3,20,208.115902
32.7,20,208.155113
32.7,20,208.189009
35.9,20,208.223942
33.9,20,208.255803
34.1,20,208.284731
37.7,20,208.306936
38.5,20,208.33186
36.5,20,208.356831
33.7,20,208.386073
35.5,20,208.40375
32.3,20,208.435936
34.3,20,208.462499
37.1,20,208.494533
35.1,20,208.52167
38.5,20,208.551597
32.7,20,208.574727
33.7,20,208.611662
37.9,20,208.650836
36.1,20,208.680306
36.3,20,208.715527
35.9,20,208.747245
38.5,20,208.771764
37.9,20,208.794011
31.9,20,208.820171
28.9,20,208.846035
36.3,20,208.868464
27.9,20,208.891772
33.1,20,208.926067
33.1,20,208.950019
38.5,20,208.975205
34.7,20,208.995989
37.5,20,209.101521
36.7,20,209.139247
36.7,20,209.178917
31.5,20,209.210795
35.3,20,209.247489
32.5,20,209.274607
33.1,20,209.296974
36.7,20,209.322528
35.9,20,209.344856
37.3,20,209.374758
34.1,20,209.399595
27.7,20,209.419989
37.3,20,209.441885
38.1,20,209.469221
38.1,20,209.492458
33.5,20,209.518254
34.5,20,209.541817
36.9,20,209.571721
35.9,20,209.59171
33.9,20,209.63084
33.7,20,209.665301
32.1,20,209.705711
31.1,20,209.739084
36.7,20,209.777046
32.5,20,209.80201
37.5,20,209.82395
29.1,20,209.853642
33.1,20,209.877795
32.9,20,209.910321
38.3,20,209.941103
34.7,20,209.974402
34.7,20,209.99711
32.3,20,210.0191
32.9,20,210.044899
33.3,20,210.081827
27.9,20,210.108893
37.3,20,210.15151
36.3,20,210.202013
32.5,20,210.250519
31.1,20,210.285923
32.7,20,210.324667
33.9,20,210.357934
31.1,20,210.395133
32.3,20,210.428952
31.7,20,210.453958
24.9,20,210.482847
33.7,20,210.50832
33.3,20,210.538119
37.7,20,210.564693
36.9,20,210.592585
35.7,20,210.651946
36.7,20,210.697114
32.5,20,210.733895
28.1,20,210.769184
35.5,20,210.800008
33.9,20,210.826259
38.1,20,210.850907
34.5,20,210.910537
37.3,20,210.967632
32.7,20,211.001769
37.5,20,211.035132
32.5,20,211.068264
28.7,20,211.094179
28.9,20,211.122371
33.7,20,211.151772
28.5,20,211.190306
32.5,20,211.232785
36.5,20,211.268607
37.3,20,211.304163
35.1,20,211.333745
34.1,20,211.358478
33.9,20,211.382778
37.5,20,211.407253
33.1,20,211.43345
36.9,20,211.456912
32.7,20,211.479627
36.7,20,211.506462
33.7,20,211.536365
36.9,20,211.559788
31.9,20,211.588678
32.1,20,211.609329
35.1,20,211.637727
28.1,20,211.671583
28.7,20,211.707112
32.7,20,211.731819
33.1,20,211.776232
36.3,20,211.808118
26.1,20,211.832113
37.3,20,211.858366
37.3,20,211.889307
37.9,20,211.918769
33.5,20,211.942818
37.3,20,211.968754
36.9,20,211.999259
33.7,20,212.022066
31.3,20,212.043319
33.9,20,212.068902
32.5,20,212.101753
35.9,20,212.134045
33.1,20,212.162519
37.3,20,212.241943
34.7,20,212.28459
32.5,20,212.315166
33.3,20,212.343723
36.7,20,212.376531
38.5,20,212.40408
37.3,20,212.428016
36.1,20,212.453891
32.7,20,212.485764
28.5,20,212.520136
32.3,20,212.544617
35.1,20,212.567076
37.1,20,212.590723
37.7,20,212.614717
32.3,20,212.641728
25.1,20,212.666038
37.7,20,212.691673
24.9,20,212.731856
38.5,20,212.765343
33.3,20,212.804895
36.7,20,212.845103
35.1,20,212.878859
35.3,20,212.904358
32.3,20,212.928376
35.9,20,212.953969
37.7,20,212.981849
38.5,20,213.00552
37.5,20,213.02852
28.3,20,213.061701
37.7,20,213.086163
36.3,20,213.109864
36.1,20,213.134757
36.7,20,213.155611
36.3,20,213.179479
29.7,20,213.210814
28.5,20,213.24595
35.7,20,213.280087
37.9,20,213.317105
31.5,20,213.350356
33.5,20,213.381555
36.1,20,213.406953
36.1,20,213.431638
36.9,20,213.457961
36.7,20,213.482238
34.7,20,213.509742
37.3,20,213.535047
36.1,20,213.560477
31.5,20,213.584222
38.5,20,213.605671
36.7,20,213.633984
32.9,20,213.692302
16.7,20,213.719757
38.5,20,213.751514
34.1,20,213.789204
32.7,20,213.82154
33.9,20,213.853345
37.5,20,213.881686
32.9,20,213.909957
33.1,20,213.932039
34.5,20,213.957937
32.5,20,213.982158
38.1,20,214.009878
35.7,20,214.039315
34.3,20,214.073387
38.1,20,214.099044
32.5,20,214.128478
32.5,20,214.154009
34.1,20,214.178504
31.5,20,214.203873
37.3,20,214.235437
32.7,20,214.266459
37.7,20,214.301955
29.9,20,214.344167
25.5,20,214.388776
34.1,20,214.416147
34.5,20,214.441566
37.9,20,214.466974
32.9,20,214.496676
35.5,20,214.52891
31.7,20,214.557849
33.3,20,214.584821
35.7,20,214.610164
29.9,20,214.643037
36.1,20,214.667604
36.9,20,214.697951
36.3,20,214.723219
33.7,20,214.751898
29.1,20,214.78663
32.9,20,214.823827
32.9,20,214.851926
36.9,20,214.892677
33.9,20,214.919497
32.7,20,214.946377
33.9,20,214.975349
36.9,20,215.001806
33.9,20,215.024528
29.3,20,215.050601
31.3,20,215.082186
37.7,20,215.11183
31.5,20,215.140565
35.7,20,215.208455
33.1,20,215.253808
37.3,20,215.297304
37.7,20,215.343688
36.5,20,215.384814
35.5,20,215.426376
36.9,20,215.457248
36.9,20,215.485691
35.1,20,215.51002
36.5,20,215.534839
36.1,20,215.560228
35.3,20,215.588025
29.3,20,215.618675
37.5,20,215.65159
37.1,20,215.690024
38.5,20,215.714244
34.7,20,215.736121
36.9,20,215.771522
34.1,20,215.801929
36.3,20,215.835163
31.5,20,215.867135
37.1,20,215.903916
36.1,20,215.933898
36.1,20,215.957213
33.5,20,215.986562
37.7,20,216.012787
37.7,20,216.031912
37.1,20,216.064055
36.7,20,216.095627
34.1,20,216.126897
36.3,20,216.157677
35.5,20,216.182023
36.3,20,216.221895
34.7,20,216.250689
37.7,20,216.284506
33.3,20,216.319806
33.7,20,216.353887
29.9,20,216.387604
24.5,20,216.423884
36.5,20,216.446592
36.5,20,216.478694
35.7,20,216.503699
36.9,20,216.524858
33.7,20,216.563358
31.3,20,216.598516
36.5,20,216.627121
29.7,20,216.655681
27.7,20,216.68401
35.9,20,216.716326
36.5,20,216.74291
32.9,20,216.811529
34.3,20,216.841566
37.3,20,216.881967
32.5,20,216.9174
35.9,20,216.951686
37.3,20,216.973695
36.5,20,216.999374
38.5,20,217.028365
37.3,20,217.055162
37.1,20,217.078918
28.7,20,217.103825
33.5,20,217.132991
32.3,20,217.151891
36.7,20,217.183003
36.1,20,217.216583
36.5,20,217.243529
35.1,20,217.274287
35.1,20,217.299615
32.9,20,217.331868
35.1,20,217.373393
27.5,20,217.410691
35.3,20,217.444802
35.7,20,217.47889
28.5,20,217.507115
34.9,20,217.535485
33.7,20,217.562261
38.1,20,217.592593
32.9,20,217.620137
28.1,20,217.65834
36.9,20,217.70716
36.7,20,217.75608
37.5,20,217.808791
36.3,20,217.875451
33.7,20,217.928994
31.1,20,217.981945
33.9,20,218.025717
32.5,20,218.058238
37.1,20,218.089391
38.1,20,218.128594
32.5,20,218.167259
34.7,20,218.212677
36.1,20,218.247281
32.9,20,218.278917
37.9,20,218.314599
36.7,20,218.353754
29.9,20,218.38588
36.5,20,218.4303
35.5,20,218.469299
37.1,20,218.499153
32.9,20,218.529717
36.3,20,218.621766
34.7,20,218.651548
35.1,20,218.67625
34.7,20,218.705788
36.1,20,218.730385
31.3,20,218.770257
32.7,20,218.799364
37.3,20,218.823315
30.5,20,218.853522
37.1,20,218.887373
37.1,20,218.925934
33.3,20,218.965215
37.1,20,218.995418
36.1,20,219.035566
33.1,20,219.064211
36.5,20,219.090473
28.7,20,219.11422
37.1,20,219.146428
35.9,20,219.170534
31.3,20,219.196562
32.7,20,219.223153
32.5,20,219.251701
38.3,20,219.274704
36.1,20,219.301581
34.7,20,219.327516
35.5,20,219.367045
37.7,20,219.400513
34.9,20,219.441956
35.7,20,219.474961
26.1,20,219.508077
35.5,20,219.539376
41.3,16,219.563184
31.1,20,219.585805
38.1,20,219.613466
33.1,20,219.636534
31.1,20,219.662988
36.1,20,219.686904
34.7,20,219.715192
37.3,20,219.740599
35.9,20,219.764191
34.5,20,219.785788
33.7,20,219.815783
31.7,20,219.846416
35.3,20,219.880354
31.9,20,219.904101
36.9,20,219.952079
38.5,20,219.98392
36.3,20,220.018227
33.1,20,220.043554
36.1,20,220.069858
25.3,20,220.130872
35.1,20,220.156033
38.5,20,220.185068
33.7,20,220.217242
35.5,20,220.248499
35.3,20,220.27148
32.7,20,220.301883
33.1,20,220.337878
36.9,20,220.370875
35.1,20,220.467941
32.3,20,220.516212
36.5,20,220.56541
37.1,20,220.630684
35.1,20,220.675624
32.9,20,220.714715
34.5,20,220.748252
37.3,20,220.774016
37.5,20,220.808041
36.5,20,220.838764
35.1,20,220.870264
34.7,20,220.904984
27.5,20,220.939756
33.5,20,220.984361
36.3,20,221.037043
31.9,20,221.078612
37.3,20,221.112825
32.1,20,221.140296
33.9,20,221.164127
34.9,20,221.196429
29.3,20,221.228789
37.7,20,221.312112
36.7,20,221.363103
35.7,20,221.395415
33.5,20,221.435645
36.5,20,221.471572
35.7,20,221.518373
32.3,20,221.559087
36.5,20,221.595546
36.1,20,221.621926
33.9,20,221.653808
36.5,20,221.683532
36.9,20,221.706835
36.5,20,221.731761
33.9,20,221.757789
37.9,20,221.785537
36.5,20,221.812204
36.3,20,221.835772
35.5,20,221.870716
35.9,20,221.89695
30.9,20,221.924589
31.1,20,222.018154
32.1,20,222.051658
37.7,20,222.093524
34.7,20,222.12175
36.5,20,222.145949
31.5,20,222.175765
36.9,20,222.208933
36.7,20,222.235693
35.7,20,222.263596
32.1,20,222.291956
34.7,20,222.32669
34.7,20,222.354782
32.1,20,222.377614
36.5,20,222.414089
38.5,20,222.441606
37.1,20,222.477289
36.9,20,222.508507
36.3,20,222.547589
36.5,20,222.580419
36.3,20,222.616392
36.9,20,222.641904
33.5,20,222.677712
28.5,20,222.701755
33.7,20,222.738833
32.5,20,222.773854
32.1,20,222.815642
31.5,20,222.851969
36.3,20,222.888168
30.3,20,222.914612
34.7,20,222.959398
35.1,20,223.001706
34.7,20,223.047023
36.7,20,223.079726
38.3,20,223.119745
33.3,20,223.148551
34.7,20,223.17763
28.9,20,223.213658
31.3,20,223.257761
34.1,20,223.291729
31.9,20,223.321481
36.1,20,223.35391
37.7,20,223.38269
37.7,20,223.408271
35.1,20,223.433865
31.7,20,223.47149
32.9,20,223.501718
35.1,20,223.545424
35.5,20,223.583078
36.1,20,223.619248
36.9,20,223.653024
35.1,20,223.728805
33.3,20,223.75984
36.7,20,223.784315
28.3,20,223.821761
34.7,20,223.846895
33.5,20,223.873345
31.7,20,223.903863
36.5,20,223.93456
36.5,20,223.958137
36.3,20,223.998853
32.7,20,224.03591
33.3,20,224.07374
37.7,20,224.115747
31.5,20,224.146322
37.5,20,224.171717
32.1,20,224.205515
34.7,20,224.237715
38.5,20,224.262111
30.9,20,224.291848
37.7,20,224.321607
35.9,20,224.351564
31.9,20,224.374206
29.5,20,224.398919
31.5,20,224.428731
33.5,20,224.455508
27.9,20,224.487346
35.3,20,224.524925
34.9,20,224.570363
32.1,20,224.606273
28.7,20,224.631462
27.1,20,224.661849
29.1,20,224.689072
33.3,20,224.718714
34.9,20,224.741817
37.1,20,224.773942
35.9,20,224.80554
36.3,20,224.845372
20.7,20,224.878683
36.9,20,224.901536
36.3,20,224.925879
35.7,20,224.953508
36.1,20,224.983717
32.7,20,225.014623
30.3,20,225.057996
33.3,20,225.091562
34.7,20,225.125843
33.9,20,225.157877
36.5,20,225.185465
32.3,20,225.210669
32.3,20,225.237621
31.5,20,225.300681
32.1,20,225.326679
32.7,20,225.351904
35.5,20,225.375037
32.1,20,225.397497
35.9,20,225.435139
37.9,20,225.470562
35.3,20,225.501797
36.9,20,225.531692
33.9,20,225.576315
31.7,20,225.620814
31.3,20,225.656016
37.5,20,225.686255
36.1,20,225.719022
33.1,20,225.751641
34.3,20,225.778673
38.1,20,225.806973
35.5,20,225.831718
38.5,20,225.87505
37.5,20,225.906639
28.9,20,225.931814
38.1,20,225.961858
37.1,20,225.986582
33.7,20,226.017109
37.3,20,226.054048
35.7,20,226.095191
37.3,20,226.128541
38.3,20,226.161819
37.3,20,226.191742
30.1,20,226.22588
38.5,20,226.251895
27.7,20,226.278661
32.7,20,226.312661
37.7,20,226.351682
37.5,20,226.376429
33.9,20,226.403782
37.5,20,226.429505
33.5,20,226.455741
29.3,20,226.478654
35.7,20,226.507468
37.3,20,226.537899
37.3,20,226.571481
32.3,20,226.611733
34.1,20,226.64964
33.3,20,226.687118
38.3,20,226.716529
33.9,20,226.745342
36.3,20,226.771725
35.1,20,226.801595
37.1,20,226.831871
35.1,20,226.901599
36.3,20,226.931757
35.1,20,226.961843
35.9,20,226.991709
35.7,20,227.019274
33.9,20,227.055995
32.5,20,227.087085
35.9,20,227.121525
37.7,20,227.161996
35.5,20,227.198207
34.3,20,227.2217
28.5,20,227.253748
38.5,20,227.283681
36.1,20,227.31871
36.9,20,227.350516
38.5,20,227.385411
34.1,20,227.413345
38.1,20,227.435576
35.9,20,227.469097
28.3,20,227.495267
35.9,20,227.521581
36.7,20,227.551734
29.9,20,227.581469
36.1,20,227.626245
34.7,20,227.666873
36.1,20,227.707513
37.7,20,227.74067
35.3,20,227.774565
37.7,20,227.817179
34.7,20,227.851395
33.3,20,227.887043
36.9,20,227.923821
38.5,20,227.971471
34.9,20,228.005501
35.3,20,228.03784
35.3,20,228.074438
35.1,20,228.113821
31.9,20,228.157048
28.3,20,228.19922
37.9,20,228.247416
35.3,20,228.276896
35.7,20,228.301567
32.1,20,228.328529
37.7,20,228.351712
37.3,20,228.382845
35.7,20,228.409524
37.9,20,228.435947
37.9,20,228.461733
35.7,20,228.487794
34.5,20,228.513911
35.3,20,228.59635
35.7,20,228.636818
38.3,20,228.681865
28.3,20,228.721481
37.7,20,228.754356
31.9,20,228.783423
37.7,20,228.801742
36.9,20,228.834689
36.7,20,228.861701
31.5,20,228.888394
25.1,20,228.906651
28.3,20,228.933896
36.1,20,228.955006
31.7,20,228.981497
37.1,20,229.003761
32.3,20,229.02924
31.9,20,229.054284
29.7,20,229.084311
35.1,20,229.119721
33.5,20,229.15243
34.1,20,229.188864
36.1,20,229.229393
33.3,20,229.257803
33.3,20,229.283801
32.1,20,229.308752
34.5,20,229.331825
31.9,20,229.364159
32.3,20,229.394173
37.1,20,229.418842
35.5,20,229.449437
35.5,20,229.47188
36.5,20,229.492309
38.3,20,229.512604
33.7,20,229.549475
29.3,20,229.579373
38.1,20,229.613216
34.5,20,229.648708
35.7,20,229.682411
33.3,20,229.716898
34.5,20,229.746469
33.9,20,229.779365
33.5,20,229.808777
29.9,20,229.835112
36.3,20,229.865911
33.7,20,229.901474
37.3,20,229.931847
28.9,20,229.968476
29.5,20,229.989847
34.5,20,230.014452
32.3,20,230.051038
35.9,20,230.133946
33.1,20,230.164685
32.7,20,230.208312
35.9,20,230.251632
30.1,20,230.288295
32.7,20,230.312964
37.5,20,230.333637
38.5,20,230.363073
36.3,20,230.391785
38.1,20,230.417025
37.1,20,230.441938
37.3,20,230.469305
38.5,20,230.501648
37.7,20,230.532553
32.7,20,230.555619
24.9,20,230.581785
35.7,20,230.611636
35.9,20,230.646776
37.5,20,230.681472
38.5,20,230.726387
32.1,20,230.76147
37.3,20,230.791771
35.7,20,230.821704
32.5,20,230.853965
35.5,20,230.882986
36.9,20,230.903877
33.9,20,230.935958
36.5,20,230.969014
31.7,20,230.994946
36.5,20,231.02155
32.7,20,231.041479
35.3,20,231.06938
33.3,20,231.100322
32.3,20,231.134457
32.1,20,231.166959
37.7,20,231.205469
35.7,20,231.241539
36.5,20,231.279922
33.7,20,231.30395
32.1,20,231.344301
37.7,20,231.380816
37.9,20,231.4067
36.5,20,231.435536
35.7,20,231.465001
37.7,20,231.489715
32.9,20,231.520921
32.3,20,231.547833
35.5,20,231.58241
36.1,20,231.614241
27.9,20,231.641887
33.7,20,231.71262
35.5,20,231.753545
35.5,20,231.791533
37.9,20,231.823776
32.1,20,231.85359
36.9,20,231.884992
38.3,20,231.901911
35.5,20,231.931976
28.9,20,231.956939
38.3,20,232.001442
28.3,20,232.090991
36.3,20,232.129925
37.1,20,232.159797
35.3,20,232.193687
37.5,20,232.233717
37.5,20,232.273488
32.7,20,232.301473
36.7,20,232.347919
38.5,20,232.371701
36.5,20,232.403512
29.9,20,232.431927
37.9,20,232.462989
33.7,20,232.488049
26.3,20,232.514539
38.3,20,232.540902
34.1,20,232.571765
36.5,20,232.605701
29.3,20,232.63183
36.3,20,232.661503
31.3,20,232.694956
38.3,20,232.736415
32.7,20,232.775822
36.7,20,232.81932
31.3,20,232.867312
35.5,20,232.903461
36.1,20,232.936385
28.7,20,232.966149
36.5,20,233.010337
33.7,20,233.041514
32.7,20,233.063105
29.5,20,233.09531
36.7,20,233.123481
38.1,20,233.153707
28.7,20,233.178066
38.1,20,233.204864
33.1,20,233.246329
31.9,20,233.279441
36.1,20,233.31459
34.5,20,233.349302
36.9,20,233.383619
38.5,20,233.448389
34.1,20,233.471481
31.7,20,233.501762
37.5,20,233.531775
34.1,20,233.555667
34.1,20,233.583533
36.5,20,233.606932
38.1,20,233.637684
35.7,20,233.662863
37.5,20,233.690974
29.7,20,233.713078
38.5,20,233.752543
30.1,20,233.788864
38.3,20,233.826021
36.1,20,233.865877
37.5,20,233.901778
25.3,20,233.923945
32.3,20,233.951734
31.5,20,233.984286
35.1,20,234.012879
35.9,20,234.037737
33.5,20,234.063203
36.3,20,234.087781
36.7,20,234.112872
35.9,20,234.139243
36.7,20,234.166577
35.7,20,234.186792
36.5,20,234.265844
34.1,20,234.319062
38.1,20,234.368373
34.5,20,234.401746
21.7,20,234.435634
35.3,20,234.466176
36.1,20,234.492299
37.3,20,234.523645
35.9,20,234.551865
33.7,20,234.573864
33.9,20,234.600254
32.9,20,234.625849
33.7,20,234.659765
36.3,20,234.684842
38.1,20,234.711399
30.1,20,234.741564
36.9,20,234.77164
32.9,20,234.801657
32.7,20,234.831887
38.5,20,234.86893
38.5,20,234.901828
36.5,20,234.940458
38.5,20,234.967571
38.1,20,235.030076
37.7,20,235.062798
32.5,20,235.08653
36.3,20,235.118199
34.1,20,235.144746
37.3,20,235.170435
36.9,20,235.191854
32.3,20,235.221781
37.3,20,235.251619
33.3,20,235.285601
36.5,20,235.313103
37.9,20,235.346745
35.7,20,235.383553
38.5,20,235.424935
33.7,20,235.462736
34.5,20,235.485549
28.5,20,235.511387
32.7,20,235.539299
33.9,20,235.566768
37.9,20,235.591709
30.5,20,235.618253
32.9,20,235.641589
36.9,20,235.671022
33.3,20,235.691489
31.7,20,235.717016
36.5,20,235.741705
37.7,20,235.762712
38.1,20,235.789618
29.3,20,235.821707
38.5,20,235.85661
38.5,20,235.896117
38.5,20,235.937232
35.9,20,235.965993
34.1,20,236.001702
33.1,20,236.031612
28.3,20,236.053941
36.7,20,236.084576
38.5,20,236.118886
36.1,20,236.150216
29.5,20,236.181662
33.3,20,236.216855
36.7,20,236.241889
