#{"t_start": 1743683711.9150567, "env_id": "None"}
r,l,t
37.1,20,236.099446
37.1,20,236.123391
38.1,20,236.154812
37.1,20,236.182727
37.1,20,236.202446
37.1,20,236.232367
38.1,20,236.252426
37.5,20,236.272498
36.7,20,236.293855
37.1,20,236.312609
37.9,20,236.332351
38.5,20,236.351046
37.1,20,236.366126
37.1,20,236.392402
37.5,20,236.407543
37.7,20,236.429381
37.3,20,236.447081
33.1,20,236.463659
37.3,20,236.484905
36.9,20,236.502518
36.7,20,236.515763
37.1,20,236.532415
37.7,20,237.421146
38.5,20,237.454621
38.5,20,237.481053
37.1,20,237.502505
37.9,20,237.522415
38.3,20,237.547294
37.1,20,237.562593
37.1,20,237.582333
37.9,20,237.602567
37.5,20,237.628309
37.3,20,237.65244
37.9,20,237.672396
38.5,20,237.692687
36.7,20,237.717421
38.5,20,237.737749
38.5,20,237.753755
37.3,20,237.769588
38.1,20,237.782371
36.9,20,237.803533
38.1,20,237.813303
37.1,20,237.832429
37.1,20,237.852666
38.1,20,237.862434
38.5,20,237.882722
38.5,20,237.892705
37.1,20,237.91237
38.5,20,237.923553
36.9,20,237.942735
37.3,20,237.95255
37.1,20,237.976756
37.7,20,237.990553
37.7,20,238.002964
37.7,20,238.01627
36.9,20,238.036549
37.3,20,238.048374
37.9,20,238.064159
36.9,20,238.08016
37.1,20,238.092497
38.5,20,238.112299
37.3,20,238.127661
37.7,20,238.148592
38.5,20,238.172649
37.5,20,238.193403
37.1,20,238.211106
37.1,20,238.232541
33.3,20,238.242779
37.3,20,238.262303
37.3,20,238.274711
36.7,20,238.292612
37.7,20,238.338947
37.3,20,238.361115
38.5,20,239.192554
36.5,20,239.222623
37.3,20,239.24442
37.1,20,239.26278
36.7,20,239.28542
38.5,20,239.304738
37.1,20,239.324585
37.7,20,239.342502
36.7,20,239.36352
33.1,20,239.383982
36.5,20,239.398281
38.1,20,239.414487
34.5,20,239.429147
36.9,20,239.442412
37.1,20,239.457612
37.1,20,239.472731
38.5,20,239.482701
37.1,20,239.496448
38.5,20,239.51552
37.7,20,239.530168
37.1,20,239.542714
37.1,20,239.555811
36.9,20,239.567715
36.9,20,239.582349
36.9,20,239.592566
36.9,20,239.608346
38.3,20,239.622564
33.5,20,239.632583
38.5,20,239.649476
37.1,20,239.662536
37.1,20,239.682719
36.9,20,239.704153
36.9,20,239.722638
36.9,20,239.740687
37.1,20,239.758695
37.5,20,239.772607
36.9,20,239.782714
37.9,20,239.804208
37.1,20,239.816689
37.1,20,239.83228
37.5,20,239.846416
37.5,20,239.859498
36.7,20,239.873648
37.3,20,239.882671
37.9,20,239.892786
37.3,20,239.912704
36.9,20,239.927228
38.5,20,239.942929
38.5,20,239.958049
38.5,20,239.968382
38.1,20,239.992472
37.7,20,240.012837
38.5,20,240.847015
37.5,20,240.866665
37.9,20,240.88447
36.5,20,240.902695
36.7,20,240.920841
38.5,20,240.936892
36.5,20,240.952441
37.7,20,240.970497
36.9,20,240.989375
37.7,20,241.007184
36.9,20,241.02274
37.1,20,241.034147
37.1,20,241.052546
37.7,20,241.077741
38.5,20,241.102788
38.1,20,241.12255
37.7,20,241.144345
36.9,20,241.168783
36.9,20,241.192697
37.1,20,241.230757
36.9,20,241.262732
38.5,20,241.285825
38.1,20,241.309145
38.5,20,241.337057
36.5,20,241.358542
38.1,20,241.380106
36.9,20,241.397437
36.9,20,241.413532
33.3,20,241.432736
37.3,20,241.452708
37.7,20,241.474779
38.1,20,241.496778
36.7,20,241.514448
38.5,20,241.532606
38.5,20,241.549315
38.1,20,241.566703
38.1,20,241.582483
37.5,20,241.592505
38.3,20,241.616967
37.5,20,241.6325
36.1,20,241.642705
36.9,20,241.662454
38.5,20,241.682737
37.9,20,241.704335
37.1,20,241.723513
37.9,20,241.746153
37.5,20,241.762791
36.9,20,241.784452
37.7,20,241.834006
37.7,20,241.854465
37.5,20,241.872417
38.5,20,242.67439
33.5,20,242.700619
36.7,20,242.72903
37.1,20,242.757392
36.9,20,242.788424
38.1,20,242.813568
38.5,20,242.842332
38.1,20,242.864325
33.1,20,242.882528
37.1,20,242.902555
36.7,20,242.915783
37.1,20,242.933224
36.5,20,242.954377
38.5,20,242.970945
37.5,20,242.987219
38.5,20,243.00233
38.1,20,243.017433
38.1,20,243.034459
38.1,20,243.050119
36.7,20,243.0627
38.5,20,243.082669
38.5,20,243.092569
36.9,20,243.112422
37.1,20,243.122727
37.1,20,243.142616
33.9,20,243.154008
37.1,20,243.172737
36.7,20,243.1899
34.5,20,243.207337
37.1,20,243.222775
37.7,20,243.242556
37.1,20,243.264687
38.5,20,243.282624
38.5,20,243.302583
38.1,20,243.325773
38.5,20,243.341633
38.5,20,243.35738
38.5,20,243.372569
37.1,20,243.388259
38.3,20,243.406783
37.3,20,243.424465
37.3,20,243.43563
37.7,20,243.452733
38.1,20,243.469185
38.5,20,243.482709
36.9,20,243.499134
37.9,20,243.514379
37.5,20,243.546134
37.9,20,243.562623
37.7,20,243.578085
37.1,20,243.592612
38.5,20,244.419247
37.3,20,244.439607
37.1,20,244.462706
37.5,20,244.482432
37.3,20,244.504614
36.9,20,244.522338
36.5,20,244.542451
37.3,20,244.572534
38.5,20,244.594338
36.7,20,244.612772
36.5,20,244.622531
37.9,20,244.650476
38.1,20,244.663668
37.1,20,244.687556
36.7,20,244.706842
37.1,20,244.734314
37.3,20,244.754746
36.9,20,244.786747
38.5,20,244.818025
37.3,20,244.846819
33.1,20,244.882378
37.3,20,244.902572
37.3,20,244.922336
38.5,20,244.945573
36.5,20,244.965219
37.7,20,244.982293
37.1,20,245.002415
36.7,20,245.022716
36.9,20,245.042448
37.5,20,245.063769
38.5,20,245.083585
37.9,20,245.102644
38.5,20,245.122735
37.5,20,245.141303
38.5,20,245.152509
38.3,20,245.178164
37.5,20,245.19417
38.5,20,245.212744
37.1,20,245.225661
36.9,20,245.248957
37.1,20,245.26239
36.7,20,245.28843
37.1,20,245.312575
36.9,20,245.332272
36.9,20,245.351201
34.3,20,245.372264
36.9,20,245.405844
38.1,20,245.422514
36.7,20,245.432395
38.1,20,245.45259
37.1,20,245.477672
37.7,20,246.420156
37.7,20,246.443296
36.9,20,246.464611
37.1,20,246.487789
37.3,20,246.512492
38.1,20,246.532355
38.1,20,246.542525
37.7,20,246.568434
37.1,20,246.586297
38.1,20,246.606154
37.9,20,246.624775
37.3,20,246.642436
38.5,20,246.662424
36.9,20,246.677392
37.1,20,246.692319
36.9,20,246.719718
38.5,20,246.73639
37.3,20,246.752506
37.9,20,246.782667
38.1,20,246.802565
38.1,20,246.832861
36.9,20,246.862466
36.7,20,246.894457
36.7,20,246.922531
38.1,20,246.945506
37.3,20,246.97268
37.3,20,246.994481
38.5,20,247.018422
37.1,20,247.037784
38.5,20,247.052788
36.9,20,247.078142
38.1,20,247.094503
36.9,20,247.112271
36.7,20,247.132536
37.9,20,247.157868
37.1,20,247.173841
38.5,20,247.202454
36.9,20,247.224496
38.5,20,247.247665
38.5,20,247.284214
36.7,20,247.322731
36.7,20,247.36127
38.5,20,247.392568
38.1,20,247.422489
38.5,20,247.445431
37.7,20,247.484718
37.1,20,247.508938
37.3,20,247.522605
36.5,20,247.542542
37.3,20,247.56255
37.5,20,247.573005
38.5,20,248.538297
38.5,20,248.559653
37.1,20,248.578747
37.1,20,248.602376
36.7,20,248.622569
38.5,20,248.648523
38.5,20,248.672355
37.1,20,248.692614
33.1,20,248.72244
37.3,20,248.750967
38.1,20,248.772408
33.3,20,248.808989
38.3,20,248.842337
36.9,20,248.872281
38.5,20,248.908983
38.5,20,248.938298
37.7,20,248.964708
38.3,20,248.992588
38.5,20,249.014341
37.1,20,249.032592
37.7,20,249.057534
33.3,20,249.077696
37.9,20,249.093392
37.7,20,249.115795
38.5,20,249.142555
36.9,20,249.170742
32.7,20,249.188511
38.5,20,249.212553
37.3,20,249.238713
37.1,20,249.262557
38.1,20,249.28602
36.5,20,249.312423
36.9,20,249.33823
37.1,20,249.362115
38.5,20,249.382745
37.1,20,249.409443
37.3,20,249.430906
37.7,20,249.452568
38.1,20,249.469708
36.5,20,249.482527
37.1,20,249.502553
37.7,20,249.522554
37.3,20,249.537341
36.9,20,249.556345
38.5,20,249.590548
37.1,20,249.602667
36.9,20,249.623066
38.5,20,249.642749
37.9,20,249.657015
37.9,20,249.672517
36.9,20,249.688322
38.5,20,249.706057
37.3,20,250.605285
36.9,20,250.612355
38.5,20,250.638476
37.1,20,250.65256
36.7,20,250.667681
37.1,20,250.688353
37.3,20,250.706623
38.5,20,250.728573
36.9,20,250.74561
37.1,20,250.761128
36.9,20,250.772362
37.7,20,250.785452
37.1,20,250.802605
37.5,20,250.822921
36.9,20,250.832501
37.1,20,250.852432
38.1,20,250.87252
37.1,20,250.899059
37.1,20,250.912572
38.5,20,250.932273
37.1,20,250.954592
37.7,20,250.962775
32.1,20,250.98251
38.5,20,250.992653
38.5,20,251.010505
38.1,20,251.024659
38.1,20,251.03879
37.1,20,251.052497
38.1,20,251.066379
37.1,20,251.080446
37.1,20,251.094794
38.5,20,251.102324
36.7,20,251.122422
38.5,20,251.132611
37.5,20,251.15066
38.1,20,251.164477
38.5,20,251.178678
37.9,20,251.192459
36.5,20,251.202721
38.1,20,251.217733
36.9,20,251.232449
37.7,20,251.248401
37.3,20,251.276039
37.7,20,251.282553
37.1,20,251.302541
36.9,20,251.322413
37.3,20,251.343764
37.3,20,251.365068
38.5,20,251.382352
38.5,20,251.40271
37.7,20,251.413396
32.7,20,252.179081
37.3,20,252.198738
38.5,20,252.219421
38.5,20,252.240844
38.1,20,252.262524
36.9,20,252.280677
36.9,20,252.2984
33.1,20,252.318267
37.3,20,252.334587
37.1,20,252.355343
38.1,20,252.375636
36.5,20,252.39233
36.7,20,252.42262
37.1,20,252.442502
38.5,20,252.462455
36.7,20,252.482301
36.9,20,252.497591
36.7,20,252.51368
37.1,20,252.532703
38.3,20,252.545519
38.5,20,252.566121
37.7,20,252.580675
38.5,20,252.596768
38.5,20,252.612345
37.5,20,252.629146
37.5,20,252.642569
37.5,20,252.655576
38.5,20,252.673242
33.5,20,252.686965
38.1,20,252.703797
38.1,20,252.712604
38.5,20,252.735053
38.5,20,252.749489
36.9,20,252.762584
38.5,20,252.778619
38.5,20,252.792321
38.1,20,252.807379
38.1,20,252.822313
37.1,20,252.832729
38.5,20,252.854182
36.7,20,252.872478
38.5,20,252.911275
38.3,20,252.932337
38.5,20,252.942325
37.5,20,252.972596
38.5,20,252.985264
38.1,20,253.003187
37.1,20,253.020974
37.1,20,253.03552
38.3,20,253.048412
37.5,20,253.064362
36.7,20,254.032308
37.1,20,254.070331
38.5,20,254.094132
37.7,20,254.116856
38.5,20,254.13447
37.3,20,254.152282
37.3,20,254.172731
38.1,20,254.194364
37.3,20,254.212432
36.9,20,254.22766
36.7,20,254.242293
38.1,20,254.262365
36.9,20,254.277678
38.5,20,254.292699
38.5,20,254.313261
37.5,20,254.322756
38.5,20,254.342361
37.7,20,254.362518
38.1,20,254.372318
38.5,20,254.39842
38.5,20,254.422311
36.9,20,254.455058
37.5,20,254.479676
38.5,20,254.492524
36.9,20,254.515495
38.5,20,254.540057
36.9,20,254.555828
37.5,20,254.572554
37.5,20,254.587582
38.5,20,254.60419
36.3,20,254.619606
38.1,20,254.635592
37.1,20,254.652431
38.5,20,254.667549
37.3,20,254.683967
38.5,20,254.699495
37.1,20,254.717026
37.7,20,254.732375
38.5,20,254.743931
37.5,20,254.762441
36.5,20,254.80268
37.7,20,254.817563
37.7,20,254.83257
38.5,20,254.855056
38.5,20,254.872655
37.3,20,254.88264
37.7,20,254.902662
37.3,20,254.934659
37.1,20,254.952489
38.5,20,254.978545
37.3,20,254.995256
38.5,20,255.844647
37.7,20,255.862616
36.7,20,255.879472
38.1,20,255.892355
37.1,20,255.914123
36.7,20,255.938366
36.3,20,255.956113
37.5,20,255.972612
36.5,20,255.999146
36.9,20,256.028462
37.9,20,256.06017
38.5,20,256.092279
38.5,20,256.112281
37.5,20,256.130159
38.5,20,256.145981
36.3,20,256.16003
38.5,20,256.175986
37.3,20,256.19208
38.1,20,256.20732
38.1,20,256.215171
38.5,20,256.232341
38.5,20,256.252374
37.7,20,256.267311
36.3,20,256.277296
38.5,20,256.292365
38.5,20,256.310841
38.5,20,256.327369
36.7,20,256.342482
37.7,20,256.358389
38.5,20,256.372283
37.1,20,256.382683
36.5,20,256.402664
36.9,20,256.415134
36.9,20,256.434549
37.1,20,256.465602
37.3,20,256.489756
36.9,20,256.515172
38.1,20,256.537956
37.7,20,256.563605
36.7,20,256.615288
37.5,20,256.639687
36.1,20,256.661363
38.1,20,256.678401
38.5,20,256.692411
38.5,20,256.712507
37.9,20,256.730926
38.5,20,256.747363
37.3,20,256.762427
36.3,20,256.772688
36.5,20,256.792675
38.3,20,256.802701
37.7,20,257.710594
37.5,20,257.731223
38.5,20,257.748924
36.9,20,257.762971
38.1,20,257.782305
38.5,20,257.799307
37.3,20,257.818873
37.7,20,257.836443
38.1,20,257.852701
37.9,20,257.868716
38.5,20,257.882364
36.9,20,257.902393
37.7,20,257.916639
37.1,20,257.936018
37.1,20,257.952611
37.1,20,257.974576
37.3,20,257.992392
38.1,20,258.002368
38.5,20,258.03265
38.5,20,258.047086
37.3,20,258.065157
37.1,20,258.092518
37.1,20,258.102551
37.1,20,258.12254
38.1,20,258.140371
38.5,20,258.156558
37.5,20,258.17333
36.3,20,258.190737
36.9,20,258.204417
37.3,20,258.22051
38.5,20,258.236261
36.9,20,258.242498
38.5,20,258.262523
37.3,20,258.284298
37.3,20,258.300207
37.7,20,258.31249
38.3,20,258.330476
37.1,20,258.346301
37.5,20,258.374366
37.1,20,258.39223
38.5,20,258.406633
36.7,20,258.42232
38.5,20,258.43766
36.7,20,258.452503
36.9,20,258.465833
33.7,20,258.48242
36.3,20,258.502255
38.5,20,258.522624
37.5,20,258.542484
38.5,20,258.554408
37.5,20,258.572553
38.5,20,258.592263
37.3,20,259.436666
37.5,20,259.458289
37.3,20,259.474978
37.1,20,259.492446
37.7,20,259.520449
37.9,20,259.542478
37.3,20,259.574795
36.9,20,259.602255
38.5,20,259.626883
38.5,20,259.646493
37.1,20,259.662556
38.1,20,259.678523
37.3,20,259.697145
36.7,20,259.714137
37.7,20,259.730318
38.5,20,259.743905
33.5,20,259.762616
37.3,20,259.775961
37.3,20,259.792658
37.5,20,259.80951
38.1,20,259.824738
36.9,20,259.840982
37.3,20,259.852229
38.5,20,259.872408
38.5,20,259.882404
36.5,20,259.90273
38.5,20,259.921688
38.5,20,259.937158
38.5,20,259.952547
36.7,20,259.967555
37.1,20,259.982543
37.1,20,260.002472
38.1,20,260.022626
38.5,20,260.047826
37.3,20,260.067088
37.5,20,260.086784
37.5,20,260.127079
38.3,20,260.151021
38.1,20,260.164711
37.3,20,260.182674
38.5,20,260.202595
38.5,20,260.212534
38.5,20,260.232499
38.5,20,260.242356
38.1,20,260.264341
37.1,20,260.280456
38.1,20,260.294344
38.1,20,260.310674
38.1,20,260.324372
36.9,20,260.340705
36.9,20,260.352615
38.5,20,261.209306
38.5,20,261.229034
38.5,20,261.248346
37.1,20,261.276468
37.3,20,261.302545
37.1,20,261.324274
36.7,20,261.349725
37.7,20,261.370038
38.5,20,261.392625
38.5,20,261.411374
38.5,20,261.428043
37.7,20,261.445879
37.1,20,261.462282
38.3,20,261.478911
38.5,20,261.495553
37.7,20,261.512495
38.5,20,261.532453
37.3,20,261.552468
38.5,20,261.574504
38.1,20,261.59379
37.1,20,261.612218
38.1,20,261.632341
37.7,20,261.652599
36.5,20,261.673132
38.5,20,261.688118
38.5,20,261.70673
37.5,20,261.722314
36.9,20,261.739762
38.1,20,261.754641
36.5,20,261.766337
37.5,20,261.782701
38.5,20,261.797738
37.1,20,261.818505
37.3,20,261.832627
37.7,20,261.847411
36.7,20,261.874479
38.5,20,261.892694
37.3,20,261.904403
38.5,20,261.922762
38.5,20,261.942483
33.1,20,261.952438
37.5,20,261.968434
37.1,20,261.986529
38.5,20,262.000342
38.5,20,262.012686
36.9,20,262.027312
37.1,20,262.048183
38.5,20,262.064119
36.7,20,262.082502
37.1,20,262.102216
36.9,20,262.12097
36.7,20,262.942526
38.5,20,262.962371
33.3,20,262.982507
36.9,20,263.000529
36.5,20,263.01765
37.7,20,263.033558
37.5,20,263.052414
36.9,20,263.07445
36.9,20,263.10236
38.5,20,263.132599
38.5,20,263.156873
38.1,20,263.17605
36.7,20,263.195272
36.9,20,263.212466
38.1,20,263.23434
38.5,20,263.252485
37.1,20,263.270316
37.3,20,263.288571
36.7,20,263.306197
38.5,20,263.322315
38.5,20,263.337622
37.1,20,263.352391
38.5,20,263.365015
37.5,20,263.38265
38.1,20,263.395869
37.3,20,263.414198
37.1,20,263.432611
37.9,20,263.443275
36.7,20,263.462228
33.1,20,263.475082
38.1,20,263.492548
38.5,20,263.506847
37.3,20,263.525096
33.7,20,263.538431
38.5,20,263.572378
38.5,20,263.596088
38.5,20,263.617059
37.7,20,263.633006
38.5,20,263.652417
38.5,20,263.674594
37.1,20,263.698284
38.3,20,263.713867
38.3,20,263.730355
37.3,20,263.743648
37.9,20,263.758938
36.1,20,263.7748
38.5,20,263.790911
38.1,20,263.806566
38.5,20,263.822655
36.7,20,263.833348
37.1,20,263.852503
38.5,20,264.675869
38.1,20,264.699486
37.3,20,264.723837
38.5,20,264.74297
37.1,20,264.760269
33.3,20,264.77736
37.3,20,264.792426
38.5,20,264.81349
37.7,20,264.836325
38.5,20,264.862463
37.9,20,264.878543
33.7,20,264.895492
38.1,20,264.913564
38.5,20,264.932624
38.5,20,264.945373
37.3,20,264.962572
38.5,20,264.982405
38.5,20,264.997959
38.5,20,265.014626
37.3,20,265.030941
36.9,20,265.047969
36.9,20,265.062357
36.9,20,265.075492
38.5,20,265.096015
36.3,20,265.114448
33.1,20,265.132213
36.7,20,265.154695
37.3,20,265.172286
38.5,20,265.19252
37.9,20,265.214583
38.5,20,265.232339
38.5,20,265.248516
37.3,20,265.264626
38.5,20,265.297496
37.7,20,265.312612
38.5,20,265.332327
37.1,20,265.349138
38.5,20,265.364479
38.5,20,265.37759
36.7,20,265.39356
38.5,20,265.409386
37.3,20,265.423898
36.7,20,265.432282
38.5,20,265.452461
38.3,20,265.472467
38.5,20,265.490157
37.1,20,265.506577
37.5,20,265.519138
38.5,20,265.535206
38.5,20,265.547456
38.5,20,265.562411
37.3,20,266.43265
37.7,20,266.448256
38.1,20,266.467319
36.9,20,266.484313
32.9,20,266.499899
36.9,20,266.512385
38.5,20,266.534522
38.5,20,266.5506
36.5,20,266.569553
37.3,20,266.587574
36.9,20,266.605899
37.7,20,266.633841
37.3,20,266.654246
38.5,20,266.678386
37.5,20,266.69926
37.1,20,266.721665
37.7,20,266.743513
38.5,20,266.758319
37.1,20,266.777227
37.1,20,266.792525
35.9,20,266.809675
37.3,20,266.826801
37.9,20,266.843603
36.9,20,266.861855
37.3,20,266.876836
38.5,20,266.892611
36.9,20,266.902336
38.5,20,266.922591
37.3,20,266.934228
33.3,20,266.952382
38.5,20,266.962401
36.9,20,266.982605
37.1,20,267.015652
38.5,20,267.035387
38.5,20,267.050756
37.3,20,267.062253
38.5,20,267.082444
38.5,20,267.092618
38.5,20,267.112584
38.5,20,267.125939
38.5,20,267.1491
38.5,20,267.170277
36.9,20,267.186229
36.9,20,267.202481
38.5,20,267.226182
37.3,20,267.242209
37.1,20,267.252563
38.5,20,267.272239
37.1,20,267.282653
38.5,20,267.302573
38.5,20,267.314303
37.7,20,267.332385
36.9,20,268.118472
37.1,20,268.132285
37.9,20,268.162269
38.5,20,268.186724
36.3,20,268.202199
37.3,20,268.234189
38.5,20,268.256225
38.5,20,268.277079
38.5,20,268.302281
38.5,20,268.315585
37.1,20,268.332716
37.1,20,268.356779
38.5,20,268.376775
37.7,20,268.39348
38.5,20,268.410095
37.3,20,268.427765
38.5,20,268.443423
37.5,20,268.460065
38.5,20,268.477749
38.5,20,268.494394
38.5,20,268.510038
37.1,20,268.522622
37.3,20,268.532716
38.5,20,268.558564
38.5,20,268.574215
37.5,20,268.589715
37.3,20,268.604542
38.5,20,268.612465
37.1,20,268.632706
37.1,20,268.642472
37.5,20,268.697989
37.1,20,268.716296
38.1,20,268.740555
36.9,20,268.759306
37.5,20,268.777399
38.5,20,268.796744
38.5,20,268.812432
38.5,20,268.82734
37.5,20,268.842657
37.3,20,268.857291
38.1,20,268.872604
36.5,20,268.888598
37.1,20,268.904388
38.5,20,268.92024
37.1,20,268.932362
38.5,20,268.947608
38.5,20,268.962621
38.5,20,268.977442
37.3,20,268.992625
38.5,20,269.002357
36.1,20,269.016454
37.9,20,269.985627
38.1,20,270.002302
37.5,20,270.01466
36.3,20,270.032198
38.5,20,270.052185
38.1,20,270.068302
38.3,20,270.087468
37.1,20,270.104505
38.1,20,270.124649
37.3,20,270.147792
38.5,20,270.173988
38.5,20,270.190094
38.5,20,270.20576
38.5,20,270.229015
38.5,20,270.242433
38.5,20,270.272481
36.1,20,270.286299
36.9,20,270.312367
38.5,20,270.337198
37.9,20,270.352862
38.1,20,270.372194
37.7,20,270.382518
38.1,20,270.402245
38.1,20,270.426603
38.5,20,270.443295
37.3,20,270.452677
37.7,20,270.477697
36.7,20,270.494304
38.5,20,270.509927
36.9,20,270.552366
38.5,20,270.570029
36.5,20,270.587284
38.5,20,270.602363
38.5,20,270.620519
38.5,20,270.632577
34.1,20,270.646651
37.5,20,270.66464
38.5,20,270.682523
38.1,20,270.697324
37.5,20,270.715996
38.3,20,270.735661
38.5,20,270.755931
37.1,20,270.776616
38.1,20,270.799185
37.7,20,270.812207
37.7,20,270.832517
37.7,20,270.853397
36.9,20,270.862373
36.5,20,270.88246
37.3,20,270.897395
37.1,20,270.912437
35.9,20,271.709241
38.5,20,271.772397
37.3,20,271.794308
37.7,20,271.814633
38.5,20,271.843958
37.5,20,271.867235
34.5,20,271.887117
38.5,20,271.912261
37.5,20,271.931628
38.5,20,271.942554
37.9,20,271.962281
37.1,20,271.972183
38.5,20,271.998445
37.1,20,272.01437
38.5,20,272.029778
38.5,20,272.045534
38.5,20,272.061636
38.5,20,272.077396
37.1,20,272.093546
37.9,20,272.108609
38.5,20,272.128102
37.1,20,272.144346
38.5,20,272.160908
38.1,20,272.17239
38.5,20,272.187665
37.9,20,272.203564
32.3,20,272.222423
37.7,20,272.234997
38.3,20,272.268698
37.1,20,272.283109
38.5,20,272.302419
38.5,20,272.332383
36.7,20,272.352602
38.5,20,272.372527
37.7,20,272.384523
38.5,20,272.410085
37.1,20,272.426158
37.1,20,272.434412
38.5,20,272.452627
38.5,20,272.472611
38.5,20,272.482594
37.1,20,272.502473
38.5,20,272.512627
32.7,20,272.532526
38.5,20,272.548271
38.5,20,272.562504
38.5,20,272.577303
38.5,20,272.592638
38.5,20,272.604789
38.5,20,272.622581
38.5,20,272.634414
37.5,20,273.478488
37.1,20,273.495152
37.1,20,273.518771
38.3,20,273.537203
37.1,20,273.562298
38.5,20,273.579832
38.1,20,273.597579
38.3,20,273.614497
37.5,20,273.624259
37.7,20,273.642305
38.5,20,273.664664
37.9,20,273.680007
38.1,20,273.698347
37.5,20,273.713867
37.3,20,273.733456
37.3,20,273.749384
37.1,20,273.76259
37.1,20,273.777081
37.1,20,273.79864
36.9,20,273.812307
38.5,20,273.832186
37.3,20,273.856337
37.1,20,273.872297
38.5,20,273.892258
38.5,20,273.912597
37.7,20,273.934892
37.1,20,273.952205
38.3,20,273.988247
37.3,20,274.005892
36.9,20,274.02223
38.5,20,274.032239
37.3,20,274.052571
37.1,20,274.072643
37.7,20,274.08267
38.5,20,274.102381
37.7,20,274.12003
36.9,20,274.135449
37.9,20,274.150354
36.9,20,274.162473
38.5,20,274.174701
37.7,20,274.192651
37.9,20,274.206538
38.5,20,274.222237
38.1,20,274.237674
38.5,20,274.252367
38.5,20,274.264407
37.1,20,274.281245
38.5,20,274.296266
36.1,20,274.312471
38.5,20,274.343744
37.1,20,274.37412
37.7,20,275.283352
37.5,20,275.304424
38.5,20,275.32648
38.1,20,275.353565
37.9,20,275.382602
38.1,20,275.417493
38.1,20,275.445107
33.1,20,275.4725
36.9,20,275.494042
38.5,20,275.512008
38.5,20,275.528164
38.3,20,275.548011
38.5,20,275.566211
38.1,20,275.582317
37.3,20,275.59514
37.3,20,275.612638
